CABLES1, 8266, -1.625772
ALG11, 9878, -1.625524
SEC14L1, 2535, -1.625165
FAM129B, 7130, -1.623245
MYH3, 1745, -1.622137
UBE2F, 8851, -1.621342
ARHGAP22, 6908, -1.621281
EMC7, 6569, -1.620671
ANKRD35, 8955, -1.619787
FUBP3, 3429, -1.619207
DPP8, 6044, -1.619173
MPP1, 1697, -1.618914
LPXN, 3618, -1.617859
SLC35E3, 6308, -1.617352
COMT, 564, -1.617009
NUMBL, 3547, -1.616149
SNHG8, 9991, -1.616040
SENP6, 5154, -1.614804
ATP10A, 6688, -1.613182
MFSD14A, 7083, -1.612765
IL13RA1, 1370, -1.612721
ATP5ME, 223, -1.612367
POLR3GL, 7872, -1.612264
ACO1, 22, -1.612216
GLCE, 5142, -1.612009
TNIP2, 7275, -1.611695
DOCK5, 7487, -1.609905
SMPD3, 6310, -1.609870
FAM105A, 5933, -1.608597
GPR75, 4383, -1.608292
CIC, 4736, -1.607773
SUGCT, 7401, -1.607081
GNG10, 1087, -1.605238
LAMTOR3, 3301, -1.604643
SAMD5, 9801, -1.604333
LSM3, 5328, -1.604332
HEATR3, 6118, -1.603780
IFIT3, 1343, -1.602874
MIAT, 9885, -1.602722
DOK4, 6396, -1.602698
OSBPL1A, 8455, -1.602602
TPST2, 3215, -1.602436
MDH1, 1636, -1.602343
SPIN3, 9168, -1.602292
GPER1, 1115, -1.601831
ALCAM, 98, -1.601748
MAP3K8, 569, -1.601597
REST, 2369, -1.601509
INAFM1, 9423, -1.601418
IKZF5, 7057, -1.601256
ZNF514, 8020, -1.601100
CHST2, 3630, -1.600740
NAT8L, 9633, -1.600119
TROVE2, 2691, -1.600063
LINC00674, 10024, -1.599253
AVIL, 4280, -1.599186
CGN, 6767, -1.598976
HBB, 1207, -1.597293
FADS2, 3623, -1.597076
PPP1R17, 4337, -1.596339
SLC19A3, 7592, -1.595930
INA, 3494, -1.595662
CAPS, 366, -1.595124
RNF165, 9908, -1.594895
FN1, 963, -1.594447
LRRFIP1, 3527, -1.593988
ACP6, 5651, -1.592700
SLC12A8, 7951, -1.592582
DERA, 5579, -1.591404
SPP1, 2674, -1.590768
MYCNOS, 4129, -1.590258
TMEM91, 9929, -1.589687
UFC1, 5764, -1.587989
PTBP3, 3919, -1.587015
HDGF, 1215, -1.586973
EMC2, 3770, -1.586351
SDE2, 9134, -1.585242
DUSP8, 759, -1.585089
TSEN54, 9505, -1.585087
H2AFJ, 6421, -1.584426
MRPS18B, 5382, -1.584125
DNA2, 717, -1.583657
MBLAC1, 9416, -1.583349
BBS4, 256, -1.583087
WASL, 3439, -1.582481
AKR1C1, 680, -1.581883
STK36, 5299, -1.581077
TSPAN4, 2852, -1.580021
DACT1, 5709, -1.579516
NIPA2, 7666, -1.577448
TRMT61B, 6105, -1.576755
MRPL51, 5667, -1.576043
SRPX, 3189, -1.576015
TAF13, 2752, -1.575808
TMEM17, 9233, -1.575476
ZNF771, 5704, -1.575422
TMEM132A, 6091, -1.575243
CD46, 1633, -1.575003
RARG, 2341, -1.574681
ITGA5, 1409, -1.574385
GAS8, 1025, -1.574330
ATP8A2, 5843, -1.574156
LMF1, 7111, -1.572917
SLC25A43, 9277, -1.571186
SLC25A29, 8608, -1.571176
MCM3, 1628, -1.571153
KEAP1, 3833, -1.570962
ZNF584, 9254, -1.570873
EPSTI1, 8370, -1.569850
SMU1, 6226, -1.569702
CPSF6, 4434, -1.565793
DOCK9, 4841, -1.565023
COL25A1, 7952, -1.563337
LDHB, 1530, -1.563101
E2F6, 766, -1.562779
WNT3, 2998, -1.562643
P3H2, 6214, -1.562542
PITPNC1, 5191, -1.559867
TSPAN2, 3979, -1.558747
ZNF629, 4847, -1.558637
ETV5, 870, -1.558448
PDZD4, 6806, -1.556652
SHC4, 9817, -1.556090
MYLK2, 8097, -1.555759
NFYC, 1830, -1.555226
P2RY12, 7118, -1.554875
RTBDN, 7719, -1.554655
KIZ, 6470, -1.554617
GUF1, 6958, -1.554101
CKS1B, 510, -1.553347
NUP54, 5862, -1.551503
ALKAL2, 9541, -1.550999
HSPA14, 5642, -1.550969
DZIP1, 4607, -1.550930
ZNF77, 6901, -1.550897
ZNF146, 3047, -1.550347
PTP4A3, 4483, -1.550267
COLEC12, 7631, -1.549655
YRDC, 7363, -1.549453
FNDC9, 9866, -1.548749
SLC15A3, 5685, -1.547705
TTC19, 6053, -1.547317
MCFD2, 8180, -1.546992
TACC2, 4228, -1.546745
TRIM32, 4649, -1.546512
FANK1, 8302, -1.546463
OAS3, 1888, -1.545828
FAM173A, 7192, -1.544529
ITGAV, 1414, -1.544462
HIST1H2BD, 1197, -1.544319
GPRIN1, 8435, -1.543884
ATP6V1G1, 3696, -1.543661
EMC9, 5560, -1.543472
RERE, 204, -1.543292
ABCG4, 7025, -1.542641
LRRC57, 9414, -1.542553
AIFM1, 3503, -1.542244
TRIB2, 5370, -1.542066
PGGT1B, 2016, -1.540715
ENTPD4, 3709, -1.539410
CARD6, 7969, -1.539189
DHX32, 6418, -1.538399
LRRC61, 7197, -1.538353
CASP9, 374, -1.537651
WDFY2, 8492, -1.537277
GLRA2, 1063, -1.536931
PHF21A, 5697, -1.536835
SLC38A1, 7636, -1.536439
KANK3, 9441, -1.536387
ST3GAL4, 2568, -1.536028
ARPIN, 9688, -1.535590
LIFR, 1539, -1.535324
SDHAF3, 6626, -1.535196
MAZ, 1619, -1.535112
NFATC3, 1816, -1.534948
ARAP1, 8537, -1.534793
TENM4, 5128, -1.534399
FAM19A4, 9007, -1.533864
PIGN, 4945, -1.533068
RCAN2, 4051, -1.532917
MAP4K2, 2313, -1.532756
BST2, 300, -1.532714
TUBGCP5, 8439, -1.531887
ZDHHC22, 9495, -1.531708
STIM2, 6818, -1.531417
WFIKKN2, 8636, -1.531386
EBNA1BP2, 4401, -1.531056
FOXN2, 1310, -1.530666
BICD1, 275, -1.530582
RALGDS, 2329, -1.530508
FUCA2, 977, -1.530266
C1orf115, 7394, -1.529976
ELP4, 5239, -1.529165
ZNF271P, 4315, -1.527010
NME5, 3185, -1.526096
KCNK3, 1470, -1.526044
XPO5, 6758, -1.524872
GNAZ, 1080, -1.524871
FBRS, 7048, -1.524819
PARP4, 65, -1.523529
EID2B, 8654, -1.523452
FBXO41, 8986, -1.522128
RFXAP, 2383, -1.521007
ID4, 1328, -1.520982
CLCN2, 516, -1.520239
STRN, 2714, -1.518846
ARL9, 8773, -1.517961
ABCC8, 2725, -1.517824
PICALM, 3168, -1.517071
ELL2, 4644, -1.516047
ZNF12, 3023, -1.515789
APLNR, 88, -1.515668
NR1D1, 3704, -1.515592
EHD3, 5513, -1.515122
ANP32E, 7665, -1.514377
CYP2R1, 8577, -1.514227
WDR19, 6867, -1.514062
TLN1, 2843, -1.513687
RRP8, 4857, -1.513256
MRPL48, 5801, -1.512869
GNAL, 1076, -1.511663
EMILIN1, 4461, -1.511102
MAP6, 1610, -1.510933
C4orf19, 6253, -1.510692
CCNG2, 397, -1.510205
VKORC1L1, 9055, -1.509458
CCNB1IP1, 6880, -1.509433
PPP2R2C, 2141, -1.507927
FAM96A, 7840, -1.507166
DOCK11, 8832, -1.507135
PSMA4, 2224, -1.505939
SOD3, 2651, -1.505673
LYSMD2, 9438, -1.504559
SDHD, 2533, -1.503480
C11orf74, 8573, -1.502534
MCAT, 5355, -1.502497
ZNF76, 3036, -1.502281
TMEM25, 8014, -1.502201
ASTE1, 5390, -1.500837
NFIA, 1815, -1.500290
SHF, 8189, -1.499468
GNB4, 6931, -1.499182
ZNF300P1, 8790, -1.498062
CD164, 3346, -1.497611
TMEM50A, 4954, -1.497519
UBE2K, 1223, -1.497484
CEP85, 7114, -1.496922
PPP1R8, 2136, -1.495071
FCRLB, 8693, -1.494921
BUD13, 8002, -1.494056
SLC4A7, 3663, -1.493473
FGF9, 924, -1.493357
TRPC5, 2901, -1.493039
CAB39L, 7668, -1.492050
INPP5B, 1389, -1.491909
JUP, 1438, -1.491537
CYP2J2, 650, -1.491126
SHC1, 2560, -1.490149
GUSB, 1188, -1.489981
YY1AP1, 6232, -1.489582
ELOVL5, 6945, -1.489164
TAL2, 2753, -1.488851
KLHL24, 6010, -1.487453
OGFRL1, 7326, -1.487336
RSRC2, 7171, -1.487283
C9orf72, 9274, -1.487224
FAM207A, 8101, -1.487081
ATL3, 5084, -1.486647
CSTB, 616, -1.486507
CSPG4, 612, -1.486222
FAM69B, 8821, -1.486136
GNA11, 1072, -1.485777
SLITRK2, 7961, -1.485680
TTLL4, 3747, -1.484845
NRXN2, 3608, -1.483775
PARP12, 7095, -1.483197
NECAB3, 6992, -1.483150
ANAPC13, 5057, -1.481965
KCNQ1, 1477, -1.481888
PDE11A, 5548, -1.480996
CHRD, 3299, -1.480397
ASPHD2, 6673, -1.479652
HSPA12A, 9451, -1.479497
KSR2, 9490, -1.479243
PREX1, 6798, -1.478583
DHX33, 6590, -1.478346
NLGN1, 4605, -1.477558
STMN1, 1523, -1.477451
IGFALS, 1349, -1.476944
ZBED1, 3521, -1.475979
PTDSS2, 7632, -1.474170
TSPAN8, 2850, -1.473392
SPTAN1, 2676, -1.473094
SEZ6L2, 5218, -1.472995
ZNF84, 3037, -1.472594
C1orf52, 8950, -1.472474
SLC12A5, 6735, -1.471828
CGRRF1, 4274, -1.471249
SPIRE2, 7929, -1.470720
STXBP1, 2718, -1.470399
GNPTG, 7953, -1.470051
SDAD1, 6179, -1.468803
CNMD, 4437, -1.468794
HTR7, 1318, -1.468617
SOCS5, 3748, -1.468396
TPPP3, 5818, -1.468363
CSF2RA, 607, -1.467411
SLC38A11, 8999, -1.467203
MRPL46, 5237, -1.465815
TRAPPC3, 5277, -1.465750
ADCK2, 8215, -1.465582
TMEM86B, 9411, -1.464665
POLE3, 5890, -1.464334
ARC, 4781, -1.463873
CERK, 7107, -1.463405
F10, 885, -1.462376
TNRC6C, 6850, -1.461508
EXPH5, 4707, -1.460177
PPP2R3B, 5363, -1.460144
PSMA1, 2222, -1.459596
OTUD1, 9319, -1.459159
TAMM41, 8762, -1.459134
ZFP2, 7506, -1.458734
SRGAP1, 6764, -1.458098
ABHD11, 7707, -1.457233
PALM, 1933, -1.456653
HNRNPU, 1270, -1.456256
LOC100133050, 10010, -1.455469
UQCRB, 2956, -1.455147
ABHD4, 6973, -1.454994
RPL27, 2434, -1.453980
TIA1, 2828, -1.453588
C3orf18, 5629, -1.453406
DCUN1D2, 6210, -1.453369
FCGR1B, 912, -1.452639
APPL2, 6203, -1.451728
FAM212A, 9797, -1.450678
DCK, 672, -1.450030
AFF1, 1677, -1.449601
POLR1C, 3686, -1.449442
SHANK1, 5549, -1.449382
ASNSD1, 5950, -1.449220
RARRES1, 2343, -1.448923
KCNH7, 8160, -1.448670
ZNF398, 6774, -1.448457
HCN4, 3935, -1.448086
HTRA1, 2216, -1.447854
BTBD17, 9776, -1.447378
NUDT9P1, 8567, -1.446522
COX19, 8195, -1.446416
C9orf64, 7873, -1.445752
SAMD9, 6015, -1.445563
WWC1, 4808, -1.445026
AP1S2, 3412, -1.444228
BARD1, 253, -1.443757
NELFE, 3106, -1.443363
SEPSECS, 5592, -1.442741
CSMD3, 8436, -1.442483
CDKL5, 2711, -1.441936
MRPL3, 4513, -1.441260
ATP2C2, 3884, -1.440007
CYTH4, 5291, -1.439574
SIGLEC11, 8421, -1.439383
HIST1H2BC, 3181, -1.437984
MARCKSL1, 7169, -1.437439
IER3IP1, 5611, -1.435818
HBEGF, 749, -1.435717
SDCBP, 2528, -1.435598
CXXC4, 7573, -1.435589
ADAM8, 45, -1.435243
EXTL1, 875, -1.434529
CEP63, 7553, -1.434455
SPHKAP, 7568, -1.434239
NFAM1, 8979, -1.433793
PDE9A, 1973, -1.433425
SLC27A6, 5377, -1.433096
KLF5, 304, -1.431915
PNMA8B, 6736, -1.428701
ZRANB2, 3619, -1.428690
FAM92A, 8809, -1.427939
CCDC122, 9100, -1.427378
DTYMK, 751, -1.427091
SEMA4C, 6056, -1.426193
DGKA, 659, -1.423998
CDKN2AIPNL, 8233, -1.423828
GIMAP6, 9902, -1.423107
POMZP3, 4642, -1.422584
SIRT1, 4875, -1.422570
MED22, 2726, -1.422461
TMEM8B, 5840, -1.420818
LGMN, 2209, -1.420501
CCDC18-AS1, 10006, -1.420375
SIK2, 4779, -1.419980
PDE8B, 3285, -1.419682
PLEKHH1, 6739, -1.419189
TMEM177, 7605, -1.418540
ZAP70, 3013, -1.418304
WDR20, 8268, -1.417538
GOLPH3L, 6206, -1.417352
ERF, 860, -1.416130
YPEL2, 9775, -1.415266
REC8, 3916, -1.414918
DGLUCY, 7491, -1.414128
CHD3, 483, -1.413727
GABARAPL2, 4563, -1.413348
NOSTRIN, 8487, -1.413208
NIPAL3, 6682, -1.412638
PRMT8, 6541, -1.410838
PPP2R5E, 2146, -1.410327
EHBP1, 4814, -1.409931
DIO3, 703, -1.409525
EFR3A, 4742, -1.408776
CAND1, 6456, -1.408121
ATP1B1, 209, -1.407825
RCBTB2, 479, -1.407587
GALT, 1015, -1.407430
HIP1R, 3456, -1.407119
SULF1, 4768, -1.406342
ECHDC3, 7387, -1.405429
B3GAT1, 5275, -1.405045
KCNH5, 5295, -1.404639
ARL4A, 3990, -1.403087
GPRIN2, 3783, -1.401658
SLITRK6, 7839, -1.400579
TNFAIP8L2, 7325, -1.399265
PANX2, 6559, -1.398688
TRMT11, 6948, -1.398466
DZIP3, 3756, -1.398079
CENPS, 9742, -1.397857
PAPOLG, 7136, -1.397390
LYG1, 8716, -1.397204
RAVER2, 6220, -1.396617
PRCP, 2154, -1.396371
MAFB, 3895, -1.395204
PAM, 1934, -1.395046
SCD, 2511, -1.394472
RNF138, 5747, -1.394382
PPARGC1B, 8779, -1.392627
PEX14, 2001, -1.392129
MORF4L2, 3737, -1.392122
PCGF1, 7990, -1.391793
FGF17, 3372, -1.390994
CDH6, 438, -1.390145
HOXD1, 1273, -1.389757
EXOSC9, 2087, -1.389142
DYNC2LI1, 5798, -1.387624
UTP20, 5350, -1.387247
SMARCA1, 2621, -1.386955
CALHM2, 5576, -1.386920
SSBP3, 4985, -1.386574
TXNL1, 3594, -1.385704
TSPAN14, 7670, -1.385175
DHX8, 685, -1.384070
SLC16A8, 4934, -1.384068
GPR26, 1113, -1.383439
GPAT3, 7998, -1.382918
ACOT13, 6469, -1.382907
COX7A1, 572, -1.382820
SYPL1, 2736, -1.382622
PCTP, 6899, -1.379425
HLA-DOA, 1234, -1.378932
SLC12A9, 6623, -1.378929
FBXO15, 9251, -1.378256
FAM47E, 10001, -1.377850
BBC3, 5285, -1.376880
TSHZ3, 6815, -1.376862
OXGR1, 5310, -1.376616
ENG, 829, -1.376399
FZD10, 4507, -1.376122
LRCH1, 4731, -1.375521
SEZ6, 8638, -1.374150
TM2D2, 7775, -1.374132
CHADL, 8977, -1.373536
ERI3, 7227, -1.372670
ZCCHC6, 7354, -1.371331
HELQ, 8408, -1.371102
PLCH2, 3744, -1.371015
CHAT, 480, -1.370482
ASNA1, 194, -1.367885
MALAT1, 9744, -1.367784
TRPT1, 7748, -1.366290
MYL6, 1750, -1.366189
CRADD, 3338, -1.365525
DEK, 3104, -1.363641
PHC2, 780, -1.363589
WDR90, 9214, -1.363406
KATNA1, 4457, -1.362164
PLN, 2068, -1.361719
WDR5, 4448, -1.361609
MSMO1, 2509, -1.360716
KIF5C, 1489, -1.359365
GRM5, 1153, -1.358148
TSC1, 2904, -1.357909
IWS1, 6372, -1.357095
STAM2, 4066, -1.356937
C7orf61, 9857, -1.356898
LHX6, 5217, -1.356678
GNAS, 1079, -1.356296
IFFO1, 5076, -1.355996
CERCAM, 5625, -1.354896
NCL, 1775, -1.354862
ZC3H12B, 9649, -1.354184
ZFYVE26, 4915, -1.353981
ICE2, 7351, -1.353954
CBX7, 4911, -1.352252
NDUFA12, 6499, -1.351971
TMEM86A, 8877, -1.351944
FAM171B, 9141, -1.350480
EIF4EBP1, 808, -1.350180
DDX17, 4194, -1.350009
ECHDC1, 6474, -1.349870
PDZRN3, 4678, -1.347838
C1orf50, 7246, -1.347590
C1orf61, 4175, -1.347254
VPS4A, 5309, -1.346722
C16orf70, 7556, -1.346301
GNAO1, 1077, -1.346249
PARP16, 6081, -1.345889
NRIP2, 7749, -1.345618
QDPR, 2307, -1.345384
MCC, 1624, -1.344963
SENP7, 6707, -1.343883
EBF4, 6804, -1.343628
ADAL, 9108, -1.343468
C19orf33, 7002, -1.343367
GIPR, 1052, -1.342906
RIBC1, 9084, -1.342858
PPP1R13B, 4852, -1.342470
FGF1, 922, -1.342461
TXLNGY, 9378, -1.341519
NRBF2, 5492, -1.341487
CPT1C, 8651, -1.341195
FAM221A, 9638, -1.339905
EIF2B2, 3405, -1.339638
ADGRB1, 249, -1.338796
LOH12CR2, 9915, -1.338617
PLEKHM3, 9792, -1.338426
ARG2, 167, -1.338393
FCGRT, 915, -1.338242
MTM1, 1724, -1.338227
CPT2, 582, -1.337789
NGLY1, 6422, -1.337133
RPUSD3, 9556, -1.335796
DIXDC1, 8122, -1.335711
FABP5, 890, -1.335710
GNB3, 1083, -1.335610
DVL2, 761, -1.334053
MCCC2, 7007, -1.333664
CDC42SE1, 6571, -1.333250
RELL1, 9989, -1.332871
CDH3, 436, -1.332422
ARHGAP18, 8351, -1.332275
DGKG, 661, -1.332024
HSPE1, 1306, -1.331918
SIMC1, 9731, -1.331839
FAM160B1, 6855, -1.331838
WNK2, 7182, -1.331544
CLOCK, 3705, -1.331288
EYA4, 859, -1.331177
C11orf68, 7729, -1.331040
BORCS7, 8566, -1.330976
KDM8, 7421, -1.330819
KLHL12, 6933, -1.330392
P2RY6, 1919, -1.329317
IDH3A, 1332, -1.328213
TTC9C, 9480, -1.327027
UBA7, 2931, -1.326909
CDKN3, 458, -1.326845
PHLDB2, 8157, -1.326350
IPO9, 6390, -1.324956
NDUFA4L2, 6581, -1.324781
PMS1, 2086, -1.324073
CAVIN1, 9510, -1.323264
CAP2, 4176, -1.322617
RASSF7, 3123, -1.322450
ARID5A, 4346, -1.322329
BLMH, 279, -1.321754
CITED1, 1704, -1.321707
AGPAT3, 6576, -1.319484
TLR1, 2844, -1.319478
NR2F2, 2802, -1.318466
CEP85L, 9748, -1.318441
SOS1, 2654, -1.317734
ANKRD46, 9065, -1.316555
PGAP2, 5339, -1.315127
STK26, 5846, -1.314713
CIP2A, 6833, -1.314423
RHBDL3, 9115, -1.313542
NAP1L3, 1770, -1.313214
ZCCHC18, 9949, -1.312039
SS18, 2701, -1.309923
DYNLRB2, 7735, -1.308590
SLC18B1, 8533, -1.308227
ALKBH3, 9336, -1.308039
NUDT5, 4489, -1.306974
HPSE2, 6954, -1.306852
MBD6, 8433, -1.306003
CENPQ, 6184, -1.305609
NAV2, 8138, -1.304856
NSFL1C, 6500, -1.304768
BMP7, 284, -1.304480
IL17RA, 5006, -1.304206
KCNF1, 1452, -1.303029
SH3GL1, 2556, -1.302802
CDON, 5547, -1.302677
TMBIM1, 7016, -1.301973
ENSA, 833, -1.301729
PRPF38B, 6163, -1.301286
H2AFV, 8369, -1.300659
PDLIM2, 7043, -1.300331
SIX3, 2572, -1.299533
AGAP11, 8568, -1.299388
SLC35B1, 4055, -1.299366
YOD1, 6301, -1.298780
PTGIS, 2259, -1.297025
FZD5, 3093, -1.295631
COL4A4, 547, -1.295545
C8orf37, 9068, -1.294916
SLC7A2, 2596, -1.294191
CC2D1A, 6036, -1.294188
IDE, 1329, -1.292995
BDH1, 269, -1.291929
GNG11, 1088, -1.290201
DHRS3, 3545, -1.288619
DCUN1D5, 7866, -1.288460
CD151, 427, -1.287698
DCP1A, 6439, -1.287331
ISG20, 1402, -1.286875
CLEC14A, 9102, -1.285462
MDK, 1638, -1.285373
BLOC1S6, 5200, -1.284819
SLC2A12, 9045, -1.284639
UBE2D1, 2933, -1.284605
CHUK, 503, -1.284406
ZNF394, 7819, -1.283633
JAKMIP2, 3840, -1.283355
SMOX, 5938, -1.282806
CLYBL, 9187, -1.282290
LTB, 1574, -1.282176
NKRF, 6493, -1.282147
ZBTB8A, 9964, -1.281620
SIAH2, 2564, -1.281043
MKNK1, 3269, -1.278650
HAUS6, 6011, -1.278649
NECTIN2, 2297, -1.277735
CALY, 5529, -1.277561
NUDT17, 9225, -1.277462
PPIL1, 5803, -1.277292
GABRE, 1002, -1.277194
RUNDC3B, 9050, -1.276894
DPH6, 8152, -1.276068
KDF1, 8667, -1.275655
CDK5R1, 3386, -1.274010
ESRRA, 862, -1.273898
TBC1D10C, 9713, -1.273092
THOC1, 3915, -1.272879
PIGH, 2037, -1.270889
FAM120AOS, 9076, -1.270565
SMA5, 4431, -1.270286
ANAPC5, 5742, -1.269018
PCDHB13, 6511, -1.268721
WDR91, 5397, -1.268675
INTS9, 6416, -1.267805
HAT1, 3243, -1.267711
ACACB, 14, -1.267190
TMEM35A, 6936, -1.266874
ITGA9, 1411, -1.266837
MGME1, 8307, -1.266363
TMEM131, 4917, -1.266095
PSMC4, 2238, -1.265778
TCF7L2, 2776, -1.265408
PRELP, 2155, -1.265271
CCDC57, 9506, -1.264057
EXOC1, 6419, -1.263805
KLHL41, 4094, -1.263469
KLHL32, 8440, -1.262922
NXPH3, 4524, -1.262504
NLGN3, 5908, -1.261428
RPL7, 2419, -1.261092
RFC5, 2376, -1.260946
MBLAC2, 9035, -1.260906
MAP2K3, 2194, -1.260690
OPRK1, 1903, -1.259836
IGF2BP2, 4265, -1.259520
PHACTR3, 8507, -1.258482
IFI16, 1337, -1.258403
POLE4, 6556, -1.258271
TUSC3, 3115, -1.258259
FAT3, 8575, -1.257673
ZNF516, 3751, -1.257651
CHD7, 6354, -1.257546
ARHGEF18, 4854, -1.256928
URM1, 7663, -1.255994
PRMT9, 8204, -1.255900
GIT2, 3832, -1.255718
EIF3F, 3309, -1.255129
HCN2, 267, -1.254998
S100Z, 9176, -1.254225
SLC13A3, 7126, -1.254041
ZFP36L2, 299, -1.253911
NT5C3B, 8472, -1.253695
RASGRF1, 2348, -1.252404
LSG1, 6280, -1.252335
ADCY2, 49, -1.252059
IFNGR1, 1345, -1.251221
UFD1, 2947, -1.250815
MRPL39, 5893, -1.250335
SHROOM4, 6741, -1.250326
RAB39B, 8522, -1.250254
SACS, 5210, -1.250202
HGD, 1218, -1.249582
ADRB2, 71, -1.249064
TMEM168, 7070, -1.248770
CHPF, 7306, -1.248681
DNM2, 728, -1.248331
SLC25A4, 126, -1.248325
BUB1B, 307, -1.248039
SOX6, 6323, -1.246579
CEP164, 4621, -1.246398
PRPS2, 2206, -1.246185
ACADL, 15, -1.246096
RENBP, 2367, -1.245744
FGFR1, 928, -1.245604
OSBP2, 5004, -1.245161
DENND2A, 5298, -1.245032
PNMA1, 3542, -1.244564
ARSE, 185, -1.244351
GNB1, 1081, -1.243649
CABP1, 3654, -1.242561
CACNA2D1, 341, -1.242173
ALPL, 113, -1.241480
KCTD8, 9745, -1.240625
WNK1, 7173, -1.240547
PSMB7, 2231, -1.240436
RIIAD1, 9531, -1.239637
IP6K1, 3827, -1.239548
POLR3F, 4251, -1.239347
ZNF655, 7225, -1.239032
PDE2A, 1964, -1.238653
HDAC5, 3931, -1.238072
MYL12B, 8374, -1.237491
UBAC1, 4140, -1.236673
JDP2, 8602, -1.236025
CTH, 623, -1.235983
LNX1, 7983, -1.235880
ATP6V0E1, 3445, -1.234210
AFF4, 5290, -1.233007
EIF3J, 3312, -1.232478
IRF5, 1399, -1.232113
BRWD3, 9396, -1.232086
ATP6V1F, 3567, -1.231852
GEM, 1039, -1.230867
ADGRL2, 4796, -1.227977
KRIT1, 392, -1.227341
CCDC113, 5399, -1.227188
CCT8, 4287, -1.226924
RAB3B, 2311, -1.226753
RAD1, 2292, -1.226601
USHBP1, 7776, -1.225504
KIF25, 1497, -1.225258
SFR1, 8570, -1.225029
ST6GALNAC1, 6443, -1.224513
RALYL, 8816, -1.223909
ARPC5L, 7694, -1.222803
MBTD1, 6009, -1.221849
CTSH, 633, -1.221298
ODR4, 6079, -1.221142
TUBGCP6, 8100, -1.220760
PELI1, 6671, -1.220346
LMO7, 1556, -1.219999
KRI1, 7168, -1.218692
LRP3, 1565, -1.218437
DAPK1, 663, -1.218074
TDRD10, 8666, -1.218025
ZC3HC1, 5770, -1.217784
RRAS2, 4569, -1.217474
FPGS, 971, -1.215438
TMEM267, 7069, -1.215181
NXPH2, 4525, -1.214809
CSPG5, 4279, -1.214533
EIF3I, 3311, -1.214213
GFAP, 1040, -1.213790
CRTAP, 4179, -1.212741
ADRB1, 70, -1.212424
SERPINB9P1, 9356, -1.212357
PCDHGB7, 6509, -1.212088
BRF1, 1183, -1.212054
EPRS, 851, -1.210526
CXCL16, 6889, -1.210433
RNLS, 6273, -1.210416
CDH26, 6943, -1.209525
SPARCL1, 3188, -1.209188
PEA15, 3318, -1.208519
NFIB, 1819, -1.208256
PLEKHH3, 7483, -1.208161
CHRM1, 494, -1.207910
KDM6A, 2965, -1.207566
FDX1, 918, -1.207133
ILF3-AS1, 8935, -1.206763
PSMC1, 2235, -1.205826
LRRCC1, 8114, -1.205394
C9orf78, 5841, -1.205157
C1orf21, 7649, -1.203538
TBC1D22B, 6352, -1.203517
GUSBP3, 9965, -1.202721
ASAP1, 5534, -1.201441
SLC22A23, 6970, -1.200937
ABHD14A, 5063, -1.200331
GPR137B, 2853, -1.200294
PCDH15, 7174, -1.199793
TMEM63C, 6667, -1.199584
LIN52, 8264, -1.198882
NT5C, 5510, -1.198420
SH3RF2, 9042, -1.198222
WDR81, 8642, -1.198198
SDHAF2, 6078, -1.198055
HPS5, 4519, -1.197432
CLVS2, 8796, -1.197063
IGBP1, 1347, -1.196775
NUP35, 8714, -1.194905
RAPGEF6, 5836, -1.194868
ZDHHC13, 5939, -1.194673
ARMCX5, 7134, -1.193297
TAF7, 2748, -1.192838
IL34, 8908, -1.192780
IGFBP7, 1354, -1.192273
CCDC130, 7657, -1.192121
C8orf82, 9870, -1.191479
SCX, 9935, -1.191459
DND1, 9709, -1.190918
SLC16A1, 2607, -1.190720
C12orf45, 8581, -1.190471
TMEM127, 6359, -1.190277
C5orf49, 8782, -1.190079
C2orf15, 8982, -1.189302
ACOT4, 8604, -1.188994
PPP3CC, 2149, -1.188748
SLC16A2, 2608, -1.188637
EMC4, 5660, -1.188503
DMD, 712, -1.187764
DHX58, 7261, -1.187667
TCEA3, 2770, -1.187183
KCNIP1, 5509, -1.185451
TIMELESS, 3420, -1.185363
OFD1, 3221, -1.185092
IL15RA, 1373, -1.184988
UQCR11, 4407, -1.184872
PARD3B, 8550, -1.184132
PTN, 2265, -1.184113
RINT1, 6960, -1.183782
STXBP3, 2719, -1.183129
SLC30A1, 3074, -1.182781
TP53TG5, 5334, -1.182774
KLHL36, 7404, -1.182768
PER3, 3390, -1.182762
FAM118B, 7315, -1.182226
MTO1, 5044, -1.181754
CD163L1, 9483, -1.181713
PLCG2, 2064, -1.181219
FZD7, 3178, -1.180669
CHST9, 7715, -1.180275
FER1L4, 7566, -1.179478
PSMD14, 4040, -1.177337
TIMP4, 2834, -1.177164
NOS1AP, 3784, -1.177038
GLUD1, 1067, -1.176804
SLC17A6, 6639, -1.176554
PITPNM1, 3717, -1.176052
PIGK, 3938, -1.174957
GPSM1, 5164, -1.174430
MMAB, 9606, -1.173358
ATP11A, 4788, -1.172240
TRIOBP, 4447, -1.172194
BRPF1, 3095, -1.171729
ZNF708, 3025, -1.170427
FFAR1, 1118, -1.169843
INTS4, 8275, -1.169579
INSM2, 7971, -1.169465
SLC35A1, 4214, -1.168549
FBLN1, 904, -1.168406
BCAR1, 3701, -1.167221
NUDT15, 6241, -1.164931
LIPC, 1547, -1.164847
GCNT4, 5687, -1.164310
